DATA;ID_CONTRATO;CONTRATO;ID_EQUIPAMENTO;EQUIPAMENTO;ID_OPERADORA;OPERADORA;ID_SERVICO_EXECUTADO;SERVIC_EXECUTADO;QTD_SERVICO
01/10/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF88;Reparo com formatação e reinst. FW/SW;28
01/10/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF169;Subst. De Componente eletrônico;1
01/10/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF304;Subst. De conector P1;1
01/10/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF136;Subst. Da Carcaça inferior;1
01/10/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF46;Formatação da memória e subst. FW;36
01/10/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;3
01/10/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF256;Substituição de fusível;3
01/10/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF127;Subst. Conector USB;3
01/10/2022;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF21;Atualização de FW ;6
01/10/2022;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF21;Atualização de FW ;1
01/10/2022;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;3
01/10/2022;COT20;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF21;Atualização de FW ;1
01/10/2022;COT20;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/10/2022;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF293;Recall Circuito Catraca (placa ADP);23
01/10/2022;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;1
01/10/2022;COT3;TEU;EQ22;V3000M;;;DF21;Atualização de FW ;37
01/10/2022;COT3;TEU;EQ22;V3000M;;;DF115;Restauração da ROM via PC;37
01/10/2022;COT3;TEU;EQ22;V3000M;;;DF41;Envio para manutenção central-CTG;2
01/10/2022;COT3;TEU;EQ22;V3000M;;;DF232;Subst. Do SDCard;8
01/10/2022;COT3;TEU;EQ22;V3000M;;;DF287;Regravação de IP;11
01/10/2022;COT3;TEU;EQ26;V3000M DVR;;;DF21;Atualização de FW ;9
01/10/2022;COT3;TEU;EQ26;V3000M DVR;;;DF115;Restauração da ROM via PC;8
01/10/2022;COT3;TEU;EQ26;V3000M DVR;;;DF41;Envio para manutenção central-CTG;1
01/10/2022;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF169;Subst. De Componente eletrônico;1
01/10/2022;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF89;Reparo com Formatação e Subst. De FW;4
01/10/2022;COT24;GVBUS;EQ33;POS MOVE 2500;;;DF41;Envio para manutenção central-CTG;14
01/10/2022;COT10;Metropolitano-Bahia;EQ31;POS 250;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;1
01/10/2022;COT2;Transcard;EQ31;POS 250;;;DF41;Envio para manutenção central-CTG;4
01/10/2022;COT2;Transcard;EQ31;POS 250;;;DF46;Formatação da memória e subst. FW;1
01/10/2022;COT2;Transcard;EQ31;POS 250;;;DF132;Subst. Da Bateria de Lithium;1
01/10/2022;COT25;COOTRAPS - CE;EQ17;FONTE PM;OP129;COOTRAPS;DF41;Envio para manutenção central-CTG;2
01/11/2022;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF113;Restaura RAM via PC;1
01/11/2022;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT21;Araguarina;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP81;VIAÇÃO ARAGUARINA;DF41;Envio para manutenção central-CTG;5
01/11/2022;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF88;Reparo com formatação e reinst. FW/SW;4
01/11/2022;COT27;Cidade das Águas;EQ6;CCIT 4.0 FRONTAL H2.1;OP128;VIAÇÃO CIDADE DAS ÁGUAS;DF113;Restaura RAM via PC;1
01/11/2022;COT27;Cidade das Águas;EQ6;CCIT 4.0 FRONTAL H2.1;OP128;VIAÇÃO CIDADE DAS ÁGUAS;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF88;Reparo com formatação e reinst. FW/SW;22
01/11/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF238;Subst. Do Vidro CCIT V4.0;1
01/11/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF209;Subst. Do Display;1
01/11/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF136;Subst. Da Carcaça inferior;2
01/11/2022;COT33;FLORIANÓPOLIS;EQ8;CCIT 4.0 FRONTAL JI21 SEM BATERIA;;;DF115;Restauração da ROM via PC;5
01/11/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF88;Reparo com formatação e reinst. FW/SW;12
01/11/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF210;Subst. Do Display CCIT;1
01/11/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF272;Subst. Do Touchscreen do módulo;1
01/11/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF162;Subst. Da Placa Mbccit;1
01/11/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF262;Retirada de nota ATM e testes;10
01/11/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF78;PC Reiniciado;9
01/11/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF218;Subst. Do Monitor;2
01/11/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF231;Subst. Do PINpad;1
01/11/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF299;Subst. De UPEX ATM;3
01/11/2022;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF91;Reparo com Gravação de PIC e reinst. Do FW;157
01/11/2022;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;36
01/11/2022;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF21;Atualização de FW ;7
01/11/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;7
01/11/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;4
01/11/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF236;Subst. Do Teclado de Metal Frontal;1
01/11/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF218;Subst. Do Monitor;2
01/11/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF284;Manutenção PC ATM;1
01/11/2022;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP63;METRO-BAHIA;DF113;Restaura RAM via PC;3
01/11/2022;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP63;METRO-BAHIA;DF114;Restaura RAM via pendrive;1
01/11/2022;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;5
01/11/2022;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF113;Restaura RAM via PC;17
01/11/2022;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF114;Restaura RAM via pendrive;5
01/11/2022;COT10;Metropolitano-Bahia;EQ6;CCIT 4.0 FRONTAL H2.1;OP64;METROPOLITANO SSA;DF272;Subst. Do Touchscreen do módulo;25
01/11/2022;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF113;Restaura RAM via PC;5
01/11/2022;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT20;ROSA TURISMO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP66;ROSA TURISMO;DF209;Subst. Do Display;1
01/11/2022;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF113;Restaura RAM via PC;10
01/11/2022;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;3
01/11/2022;COT19;SÃO JOÃO;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;OP67;SÃO JOÃO;DF209;Subst. Do Display;3
01/11/2022;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;OP50;SÃO JORGE AUTO ONIBUS ;DF90;Reparo com formatação e subst. FW/SW;2
01/11/2022;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;8
01/11/2022;COT4;Setut;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF113;Restaura RAM via PC;3
01/11/2022;COT18;Sindpautras;EQ6;CCIT 4.0 FRONTAL H2.1;OP48;SINDPAUTRAS-SIND. PERM. AUT. TRANSP. SU;DF88;Reparo com formatação e reinst. FW/SW;3
01/11/2022;COT22;Taguatur;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP82;TAGUATUR;DF41;Envio para manutenção central-CTG;22
01/11/2022;COT3;TEU;EQ3;CCIT 3.5;;;DF145;Subst. Da OBC;1
01/11/2022;COT3;TEU;EQ3;CCIT 3.5;;;DF221;Subst. do Painel Frontal;1
01/11/2022;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF115;Restauração da ROM via PC;151
01/11/2022;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF60;Limpeza de cache;26
01/11/2022;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF132;Subst. Da Bateria de Lithium;21
01/11/2022;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF41;Envio para manutenção central-CTG;23
01/11/2022;COT3;TEU;EQ36;CCIT 4.0 FRONTAL H1 COM BATERIA;;;DF136;Subst. Da Carcaça inferior;28
01/11/2022;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF237;Subst. Do Validador de Notas;7
01/11/2022;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF228;Subst. Do PDV ATM;1
01/11/2022;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF231;Subst. Do PINpad;6
01/11/2022;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF284;Manutenção PC ATM;1
01/11/2022;COT2;Transcard;EQ28;ATM;OP61;Setps (Transcard);DF236;Subst. Do Teclado de Metal Frontal;1
01/11/2022;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF113;Restaura RAM via PC;66
01/11/2022;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF114;Restaura RAM via pendrive;18
01/11/2022;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF101;Ressolda Mbccit;4
01/11/2022;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Enviados para manutenção central CTG;10
01/11/2022;COT2;Transcard;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF272;Subst. Do Touchscreen do módulo;30
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF237;Subst. Do Validador de Notas;2
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF19;ATM - defeito não confirmado;8
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF143;Subst. da Impressora;1
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF284;Manutenção PC ATM;2
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF228;Subst. Do PDV ATM;1
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF257;Manut. no Validador de Notas;6
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF5;Ajuste da porta Externa;2
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF67;Manutenção na Impressora;2
01/11/2022;COT1;Transfacil;EQ28;ATM;OP27;TRANSFÁCIL;DF258;Subst. Da Cabeça de Impressão;1
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF88;Reparo com formatação e reinst. FW/SW;189
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF238;Subst. Do Vidro CCIT V4.0;11
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF37;Defeito não encontrado e subst. FW/SW;2
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF130;Subst. Da Antena WLAN;1
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF169;Subst. De Componente eletrônico;2
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF136;Subst. Da Carcaça inferior;2
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF88;Reparo com formatação e reinst. FW/SW;39
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF130;Subst. Da Antena WLAN;2
01/11/2022;COT1;Transfacil;EQ6;CCIT 4.0 FRONTAL H2.1;OP13;Estações BRT Move;DF136;Subst. Da Carcaça inferior;1
01/11/2022;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF88;Reparo com formatação e reinst. FW/SW;3
01/11/2022;COT14;TURIN OURO PRETO;EQ6;CCIT 4.0 FRONTAL H2.1;OP52;VIAÇÃO TURIN OURO PRETO;DF136;Subst. Da Carcaça inferior;1
01/11/2022;COT23;UTB;EQ6;CCIT 4.0 FRONTAL H2.1;OP83;UTB;DF41;Envio para manutenção central-CTG;38
01/11/2022;COT16;Via Ouro;EQ6;CCIT 4.0 FRONTAL H2.1;OP49;VIA OURO COLETIVOS LTDA;DF90;Reparo com formatação e subst. FW/SW;12
01/11/2022;COT2;Transcard;EQ16;PDM03;;;DF22;Atualização de pacote;2
01/11/2022;COT2;Transcard;EQ16;PDM03;;;DF206;Subst. Do Conector USB;1
01/11/2022;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF115;Restauração da ROM via PC;7
01/11/2022;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF300;Ressolda antena GPRS e slot de chip;4
01/11/2022;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;3
01/11/2022;COT19;SÃO JOÃO;EQ39;DMX200L JI21 SEM BATERIA;OP67;SÃO JOÃO;DF302;Instalação de 2o capacitor em paralelo;3
01/11/2022;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF115;Restauração da ROM via PC;3
01/11/2022;COT20;ROSA TURISMO;EQ39;DMX200L JI21 SEM BATERIA;OP66;ROSA TURISMO;DF300;Ressolda antena GPRS e slot de chip;3
01/11/2022;COT4;Setut;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;8
01/11/2022;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF39;Enviados para manutenção central CTG;12
01/11/2022;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF298;Subst. De placa do sensor;29
01/11/2022;COT25;COOTRAPS - CE;EQ14;DMX200 MOD H3.1;OP129;COOTRAPS;DF32;Defeito não encontrado;2
01/11/2022;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;12
01/11/2022;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF88;Reparo com formatação e reinst. FW/SW;38
01/11/2022;COT1;Transfacil;EQ14;DMX200 MOD H3.1;;;DF37;Defeito não encontrado e subst. FW/SW;2
01/11/2022;COT16;Via Ouro;EQ39;DMX200L JI21 SEM BATERIA;;;DF88;Reparo com formatação e reinst. FW/SW;8
01/11/2022;COT11;Gov. Valadares;EQ13;DMX200L;OP53;VIAÇÃO MOBI;DF88;Reparo com formatação e reinst. FW/SW;6
01/11/2022;COT12;DIVPASS;EQ13;DMX200L;OP124;DIVPASS;DF90;Reparo com formatação e subst. FW/SW;15
01/11/2022;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;3
01/11/2022;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF115;Restauração da ROM via PC;2
01/11/2022;COT3;TEU;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT33;FLORIANÓPOLIS;EQ15;DMX200L SEM BATERIA;;;DF21;Atualização de FW ;14
01/11/2022;COT33;FLORIANÓPOLIS;EQ15;DMX200L SEM BATERIA;;;DF115;Restauração da ROM via PC;12
01/11/2022;COT33;FLORIANÓPOLIS;EQ15;DMX200L SEM BATERIA;;;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF41;Envio para manutenção central-CTG;35
01/11/2022;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF292;Ressolda conector USB;65
01/11/2022;COT24;GVBUS;EQ14;DMX200 MOD H3.1;;;DF21;Atualização de FW ;98
01/11/2022;COT21;Araguarina;EQ13;DMX200L;OP81;VIAÇÃO ARAGUARINA;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT22;Taguatur PM NOVO;EQ39;DMX200L JI21 SEM BATERIA;OP82;TAGUATUR;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT23;UTB;EQ39;DMX200L JI21 SEM BATERIA;OP83;UTB;DF41;Envio para manutenção central-CTG;2
01/11/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF46;Formatação da memória e subst. FW;15
01/11/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF41;Envio para manutenção central-CTG;11
01/11/2022;COT2;Transcard;EQ10;CONNECTION CCIT 4.0;;;DF127;Subst. Conector USB;1
01/11/2022;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF21;Atualização de FW ;2
01/11/2022;COT10;Metropolitano-Bahia;EQ10;CONNECTION CCIT 4.0;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF21;Atualização de FW ;1
01/11/2022;COT19;SÃO JOÃO;EQ10;CONNECTION CCIT 4.0;OP67;SÃO JOÃO;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT20;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF21;Atualização de FW ;5
01/11/2022;COT20;ROSA TURISMO;EQ10;CONNECTION CCIT 4.0;OP66;ROSA TURISMO;DF41;Envio para manutenção central-CTG;2
01/11/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF88;Reparo com formatação e reinst. FW/SW;31
01/11/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF169;Subst. De Componente eletrônico;2
01/11/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF37;Defeito não encontrado e subst. FW/SW;2
01/11/2022;COT1;Transfacil;EQ10;CONNECTION CCIT 4.0;;;DF86;Reparo com configuração do setup;1
01/11/2022;COT24;GVBUS;EQ10;CONNECTION CCIT 4.0;;;DF293;Recall Circuito Catraca (placa ADP);15
01/11/2022;COT3;TEU;EQ22;V3000M;;;DF21;Atualização de FW ;39
01/11/2022;COT3;TEU;EQ22;V3000M;;;DF115;Restauração da ROM via PC;39
01/11/2022;COT3;TEU;EQ22;V3000M;;;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT3;TEU;EQ26;V3000M DVR;;;DF21;Atualização de FW ;13
01/11/2022;COT3;TEU;EQ26;V3000M DVR;;;DF115;Restauração da ROM via PC;13
01/11/2022;COT3;TEU;EQ26;V3000M DVR;;;DF41;Envio para manutenção central-CTG;2
01/11/2022;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF169;Subst. De Componente eletrônico;4
01/11/2022;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF89;Reparo com Formatação e Subst. De FW;7
01/11/2022;COT1;Transfacil;EQ27;UT (FTV 3000);;;DF37;Defeito não encontrado e subst. FW/SW;4
01/11/2022;COT24;GVBUS;EQ33;POS MOVE 2500;;;DF41;Envio para manutenção central-CTG;4
01/11/2022;COT10;Metropolitano-Bahia;EQ31;POS 250;OP64;METROPOLITANO SSA;DF41;Envio para manutenção central-CTG;1
01/11/2022;COT2;Transcard;EQ31;POS 250;;;DF41;Envio para manutenção central-CTG;4
01/11/2022;COT2;Transcard;EQ31;POS 250;;;DF46;Formatação da memória e subst. FW;1
01/11/2022;COT2;Transcard;EQ31;POS 250;;;DF132;Subst. Da Bateria de Lithium;1
01/11/2022;COT25;COOTRAPS - CE;EQ17;FONTE PM;OP129;COOTRAPS;DF41;Envio para manutenção central-CTG;1
01/12/2022;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF113;Restaura RAM via PC;2
01/12/2022;COT7;Alagoinhas;EQ34;CCIT 4.0 FRONTAL H2.1 C SEM BATERIA;OP68;ALAGOINHAS;DF114;Restaura RAM via pendrive;2
01/12/2022;COT21;Araguarina;EQ35;CCIT 4.0 FRONTAL H2 COM BATERIA;OP81;VIAÇÃO ARAGUARINA;DF41;Envio para manutenção central-CTG;3
01/12/2022;COT8;CBTU;EQ1;CCIT 3.0;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;DF88;Reparo com formatação e reinst. FW/SW;5
01/12/2022;COT27;Cidade das Águas;EQ6;CCIT 4.0 FRONTAL H2.1;OP128;VIAÇÃO CIDADE DAS ÁGUAS;DF113;Restaura RAM via PC;2
01/12/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF88;Reparo com formatação e reinst. FW/SW;19
01/12/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF216;Subst. Do Módulo H2;1
01/12/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF209;Subst. Do Display;4
01/12/2022;COT12;DIVPASS;EQ6;CCIT 4.0 FRONTAL H2.1;OP124;DIVPASS;DF305;Subst. Do Buzzer;1
01/12/2022;COT33;FLORIANÓPOLIS;EQ8;CCIT 4.0 FRONTAL JI21 SEM BATERIA;;;DF115;Restauração da ROM via PC;8
01/12/2022;COT33;FLORIANÓPOLIS;EQ8;CCIT 4.0 FRONTAL JI21 SEM BATERIA;;;DF60;Limpeza de cache;4
01/12/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF88;Reparo com formatação e reinst. FW/SW;19
01/12/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF210;Subst. Do Display CCIT;5
01/12/2022;COT11;Gov. Valadares;EQ6;CCIT 4.0 FRONTAL H2.1;OP53;VIAÇÃO MOBI;DF130;Subst. Da Antena WLAN;1
01/12/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF262;Retirada de nota ATM e testes;11
01/12/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF78;PC Reiniciado;3
01/12/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF228;Subst. Do PDV ATM;2
01/12/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF231;Subst. Do PINpad;1
01/12/2022;COT24;GVBUS;EQ28;ATM;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;DF299;Subst. De UPEX ATM;1
01/12/2022;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF91;Reparo com Gravação de PIC e reinst. Do FW;98
01/12/2022;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF41;Envio para manutenção central-CTG;20
01/12/2022;COT24;GVBUS;EQ6;CCIT 4.0 FRONTAL H2.1;;;DF21;Atualização de FW ;12
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF237;Subst. Do Validador de Notas;10
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF143;Subst. da Impressora;5
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF236;Subst. Do Teclado de Metal Frontal;1
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF218;Subst. Do Monitor;2
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF284;Manutenção PC ATM;2
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF260;Subst. HUB Serial;1
01/12/2022;COT6;Metro-Bahia;EQ28;ATM;OP63;METRO-BAHIA;DF142;Subst. Da Fonte Lambda ATM;1
01/12/2022;COT6;METRO-BAHIA;EQ6;CCIT 4.0 FRONTAL H2.1;OP63;METRO-BAHIA;DF113;Restaura RAM via PC;8
